a01	plotid	g01	g02	g03	g04	g05	g06	g07	g08a	g08b	g08c	g09a	g09b	g09c	g10	g11	g12	g13a	g13b	g13c	g14	g15a	g15b	g15c	g16a	g16b	g16c	g17a	g17b	g17c	g18a	g18b	g18c	g19a	g19b	g19c	flag	sample_type
5371	2	2	34.0	300.0	0.0	5	2		1			1			240000	1	2007	1			1	1	72		1			1			1			1				3
5371	3	2	30.0	300.0	0.0	5	5		72			72			210000	6	2010	1			1	1	72		1			1			1			1				3
5371	4	2	18.0	100.0	0.0	4	5		72			72			144000	6	2010	1			1	1	72		1			1			1			1				3
5371	5	2	10.0	100.0	0.0	4	5		72			72			80000	6	2010	1			1	1	72		1			1			1			1				3
5372	1	1	6.0	0.0	0.0	4			1			1			120000	3	2006	1			4																	3
5372	2	2	22.0	300.0	1.0	4	2		1			1			176000	3	2006	1			1	1	72		1			1			1			1				3
5372	3	2	20.0	700.0	0.0	5	2		1			1			160000	3	2006	1			5																	3
5372	4	2	15.0	400.0	1.0	4	8		1			1			120000	1	1995	72			1	72			72			72			72			72				3
5372	5	2	6.0	300.0	0.0	5	2		1			1			48000	3	2006	1			1	1	72		1			1			1			1				3
5372	6	2	5.0	100.0	0.0	4	8		1			1			40000	3	2006	72			1	72			72			72			72			72				3
5372	7	2	5.0	200.0	0.0	4	2		1			1			40000	3	2006	1			1	1	72		1			1			1			1				3
5372	8	9	5.0	100.0	1.0	4	1		1			1			35000	3	2006	1			7																	3
5372	9	8	5.0	50.0	0.0	4	2		1			1			50000	3	2006	1			2	1			1			1			1			1				3
5373	1	1	8.0	0.0	0.0	4			1			72			140000	3	1980	1	2		4																	3
5373	2	2	10.0	500.0	0.0	4	8		1			72			200000	3	1980	72			1	72			72			72			72			72				3
5373	3	2	10.0	400.0	2.0	4	8		1			72			220000	3	1980	72			1	72			72			72			72			72				3
5373	4	2	6.0	200.0	0.0	4	8		1			72			150000	3	1980	72			1	72			72			72			72			72				3
5374	1	1	32.0	0.0	0.0	4			1			1			320000	3	1960	1	2		4																	3
5374	2	2	32.0	500.0	2.0	4	7		1			1			300000	3	1960	72			1	72			72			72			72			72				3
5374	3	2	28.0	650.0	3.0	4	7		1			1			290000	3	1960	72			1	72			72			72			72			72				3
5374	4	2	21.0	400.0	1.0	4	7		1			1			200000	1	1975	72			1	72			72			72			72			72				3
5374	5	2	20.0	950.0	1.0	4	7		1			1			200000	1	1978	72			1	72			72			72			72			72				3
5374	6	2	14.0	350.0	2.0	4	7		1			1			150000	1	1980	72			1	72			72			72			72			72				3
5374	7	2	13.0	300.0	1.0	4	7		1			1			130000	1	1978	72			1	72			72			72			72			72				3
5374	8	2	10.0	800.0	2.0	4	7		1			1			120000	1	1978	72			1	72			72			72			72			72				3
5374	9	2	10.0	550.0	0.0	4	7		1			1			100000	3	1960	72			1	72			72			72			72			72				3
5374	10	2	6.0	200.0	1.0	4	7		1			1			50000	3	1960	72			1	72			72			72			72			72				3
5374	11	8	15.0	150.0	0.0	4	2		1			1			160000	3	1960	1			2	1			1			1			1			1				3
5375	1	1	5.0	0.0	0.0	4			1			72			500000	1	2007	1			4																	3
5375	2	2	30.0	200.0	1.0	4	5		72			72			320000	6	2007	72			1	72			72			72			72			72				3
5376	1	1	8.0	0.0	0.0	4			1			1			80000	3	1990	1	72		4																	3
5376	2	2	20.0	850.0	0.0	5	8		1			1			200000	3	1990	72			1	72			72			72			72			72				3
5376	3	5	10.0	1200.0	0.0	5	1		1			1			110000	3	1990	1	72		5																	3
5376	4	2	7.0	1500.0	0.0	5	7		1			1			70000	3	1990	72			1	72			72			72			72			72				3
5376	5	2	6.0	1400.0	0.0	5	7		1			1			60000	3	1990	72			1	72			72			72			72			72				3
5376	6	9	2.0	100.0	0.0	4	2		1			1			75000	3	1990	72			2	1			1			1			1			1				3
5377	1	1	38.0	0.0	0.0	4			1			1			400000	3	1960	1	2		4																	3
5378	1	1	5.0	0.0	0.0	4			1			1			60000	1	2009	1	2		4																	3
5379	1	1	15.0	0.0	0.0	4			1			1			120000	3	1994	1			4																	3
5379	2	2	45.0	500.0	0.0	5	2		1			1			315000	3	1994	1			1	1	72		1			1			1			1				3
5379	3	2	40.0	500.0	0.0	5	7		1			1			280000	3	1999	72			1	72			72			72			72			72				3
5379	4	2	35.0	500.0	0.0	5	7		1			1			245000	3	1994	72			1	72			72			72			72			72				3
5379	5	2	32.0	50.0	0.0	4	8		1			1			256000	3	1994	72			1	72			72			72			72			72				3
5379	6	2	26.0	600.0	0.0	5	7		1			1			182000	3	1994	72			1	72			72			72			72			72				3
5379	7	2	25.0	600.0	0.0	5	2		1			1			175000	1	2011	1			1	1	72		1			1			1			1				3
5379	8	2	23.0	600.0	0.0	5	2		1			1			161000	3	1994	1			1	1	72		1			1			1			1				3
5379	9	2	21.0	100.0	0.0	4	2		1			1			168000	3	1994	1			1	1	72		1			1			1			1				3
5379	10	2	15.0	100.0	0.0	4	8		1			1			120000	3	1994	72			1	72			72			72			72			72				3
5379	11	2	10.0	50.0	0.0	4	2		1			1			80000	3	1994	1			1	1			1			1			1			1				3
5379	12	8	10.0	10.0	0.0	4	2		1			1			80000	3	1994	1			2	1			1			1			1			1				3
5379	13	2	7.0	150.0	0.0	4	2		1			1			56000	3	1994	1			1	1			1			1			1			1				3
5379	14	2	7.0	150.0	0.0	4	2		1			1			56000	3	1994	1			1	1			1			1			1			1				3
5379	15	8	7.0	0.0	0.0	4	2		1			1			70000	3	1994	1			2	1			1			1			1			1				3
5380	1	1	10.0	0.0	0.0	5			1			1			300000	3	2007	1			4																	3
5380	2	2	33.0	500.0	0.0	5	6	830.0	72			72			231000	6	2011	1			1	1	72		1			1			1			1				3
5380	3	2	20.0	500.0	0.0	5	6	580.0	72			72			140000	6	2011	1			1	1	72		1			1			1			1				3
5380	4	2	15.0	600.0	0.0	5	6	500.0	72			72			105000	6	2011	1			1	1	72		1			1			1			1				3
5381	1	1	13.0	0.0	0.0	4			1			1			200000	3	1990	1	2		4																	3
5381	2	2	15.0	450.0	2.0	4	8		1			1			170000	3	1966	72			1	72			72			72			72			72				3
5381	3	2	10.0	500.0	2.0	4	8		1			1			120000	3	1966	72			1	72			72			72			72			72				3
5381	4	2	9.0	900.0	2.0	4	2		1			1			100000	3	1995	1			1	1			1			1			1			1				3
5381	5	2	7.0	400.0	1.0	4	2		1			1			80000	3	1966	1			1	1			1			1			1			1				3
5381	6	2	6.0	700.0	1.0	4	8		1			1			70000	3	1966	72			1	72			72			72			72			72				3
5381	7	2	6.0	350.0	2.0	4	2		1			1			75000	3	1966	1			1	1			1			1			1			1				3
5381	8	2	6.0	30.0	2.0	4	2		1			1			40000	3	1966	1			1	1			1			1			1			1				3
5381	9	2	3.0	250.0	2.0	4	2		1			1			40000	3	1966	1			1	1			1			1			1			1				3
5382	1	1	7.0	0.0	0.0	4			1			1			70000	3	1995	1	2		4																	3
5382	2	2	8.0	500.0	2.0	4	2		1			72			150000	3	2000	1			1	11			1			1			1			1				3
5382	3	2	3.0	400.0	2.0	4	2		1			72			50000	3	2000	1			1	1			1			1			1			1				3
5382	4	2	2.0	300.0	1.0	4	2		1			72			30000	3	2000	1			1	1			1			1			1			1				3
5382	5	2	2.0	300.0	3.0	4	2		1			72			30000	3	2000	1			1	1			1			1			1			1				3
5382	6	2	2.0	600.0	2.0	4	2		1			72			25000	3	2000	1			1	1			1			1			1			1				3
5382	7	2	2.0	300.0	2.0	4	2		1			72			35000	3	2000	1			1	1			1			1			1			1				3
5382	8	2	18.0	250.0	1.0	4	4		1			72			200000	6	1990	1			1	1			1			1			1			1				3
5382	9	2	16.0	500.0	1.0	4	5		72			72			170000	6	1990	1			1	1			1			1			1			1				3
5382	10	2	15.0	600.0	1.0	4	4		72			72			150000	6	1990	1			1	1			1			1			1			1				3
5382	11	2	15.0	500.0	2.0	4	4		72			72			160000	6	1990	1			1	1			1			1			1			1				3
5383	1	1	18.0	0.0	0.0	5			1			1			216000	3	1990	1			4																	3
5383	2	2	35.0	20.0	0.0	5	2		1			1			280000	3	1990	1			1	1	72		1			1			1			1				3
5383	3	2	25.0	200.0	0.0	4	2		1			1			200000	3	1990	1			1	1	72		1			1			1			1				3
5383	4	2	20.0	500.0	1.0	4	2		1			1			140000	3	1990	1			1	1	72		1			1			1			1				3
5383	5	2	15.0	200.0	0.0	5	2		1			1			105000	3	1990	1			1	1	72		1			1			1			1				3
5383	6	2	10.0	400.0	2.0	4	1		1			1			80000	3	1990	1			1	1	72		1			1			1			1				3
5383	7	2	6.0	200.0	0.0	5	2		1			1			48000	3	1990	1			1	1	72		1			1			1			1				3
5384	1	1	2.0	0.0	0.0	5			72			72			30000	5	2006	1			4																	3
5384	2	2	20.0	500.0	0.0	4	5		72			72			160000	6	2009	1			1	1	72		1			1			1			1				3
5385	1	1	17.0	0.0	0.0	5			1			1			250000	3	1970	1			4																	3
5385	2	2	40.0	500.0	1.0	4	2		1			1			320000	1	2009	1			1	1	72		1			1			1			1				3
5385	3	2	18.0	500.0	0.0	4	2		1			1			162000	3	1970	1			1	1	72		1			1			1			1				3
5385	4	2	15.0	100.0	0.0	4	2		1			1			135000	3	1970	1			1	1	72		1			1			1			1				3
5385	5	2	8.0	500.0	0.0	4	2		1			1			72000	3	1970	1			1	1	72		1			1			1			1				3
5385	6	2	7.0	500.0	0.0	4	2		1			1			63000	3	1970	1			1	1	72		1			1			1			1				3
5385	7	2	7.0	500.0	0.0	4	2		1			1			63000	3	1970	1			1	1	72		1			1			1			1				3
5385	8	2	4.0	500.0	1.0	4	2		1			1			32000	3	1970	1			1	1	72		1			1			1			1				3
5385	9	4	3.0	100.0	0.0	4	2		1			1			35000	3	1970	1			1	1	72		1			1			1			1				3
5386	1	1	8.0	0.0	0.0	2			1			72			300000	3	1988	1			4																	3
5386	2	2	10.0	300.0	1.0	4	3	80.0	1			72			200000	6	2011	1			1	1			1			1			1			1				3
5386	3	2	8.0	100.0	1.0	2	5		1			72			180000	6	2011	1			1	1			1			1			1			1				3
5386	4	2	5.0	150.0	0.0	3	2		1			72			200000	3	1996	1			1	1			1			1			1			1				3
5386	5	2	30.0	800.0	3.0	4	4		72			72			50000	6	2008	1			1	1			1			1			1			1				3
5386	6	2	30.0	800.0	3.0	4	4		72			72			50000	6	2011	1			1	1			1			1			1			1				3
5386	7	2	10.0	500.0	2.0	2	4		72			72			180000	6	1985	1			1	1			1			1			1			1				3
5387	1	1	16.0	0.0	0.0	2			1			72			400000	3	1985	1			4																	3
5387	2	2	30.0	1000.0	2.0	4	4		72			72			400000	6	2011	1			1	1			1			1			1			1				3
5387	3	2	24.0	1000.0	2.0	2	4		72			72			380000	6	2011	1			1	1			1			1			1			1				3
5387	4	2	15.0	300.0	1.0	2	4		72			72			200000	6	2009	1			1	1			1			1			1			1				3
5387	5	2	11.0	1000.0	1.0	4	4		72			72			200000	6	2010	1			1	1			1			1			1			1				3
5387	6	2	7.0	1000.0	0.0	2	4		72			72			200000	6	2010	1			1	1			1			1			1			1				3
5387	7	2	5.0	100.0	2.0	4	4		72			72			150000	6	2010	1			1	1			1			1			1			1				3
5387	8	2	5.0	1000.0	2.0	4	4		72			72			150000	6	2011	1			1	1			1			1			1			1				3
5388	1	1	4.0	0.0	0.0	2			1			72			100000	3	1980	1			4																	3
5389	1	1	20.0	0.0	0.0	4			1			72			600000	3	1995	1			4																	3
5389	2	2	25.0	500.0	1.0	3	4		72			72			500000	6	2002	1			1	1			1			1			1			1				3
5389	3	2	15.0	500.0	1.0	2	4		72			72			400000	6	2008	1			1	1			1			1			1			1				3
5389	4	2	10.0	500.0	1.0	3	5		72			72			30000	6	2012	1			1	1			1			1			1			1				3
5390	1	1	20.0	0.0	0.0	5			1			1			400000	3	2008	1			4																	3
5390	2	2	40.0	1000.0	1.0	4	2		1			1			320000	3	2008	1			1	1	72		1	72		1	72		1	72		1	72			3
5390	3	2	30.0	100.0	1.0	4	5		72			72			240000	6	2010	1			1	1	72		1	72		1	72		1	72		1	72			3
5390	4	2	22.0	500.0	0.0	5	5		72			72			220000	6	2010	1			1	1	72		1	72		1	72		1	72		1	72			3
5390	5	2	15.0	1000.0	1.0	4	5		72			72			120000	6	2007	1			1	1	72		1	72		1	72		1	72		1	72			3
5390	6	2	12.0	1000.0	1.0	4	5		72			72			100000	6	2009	1			1	1	72		1	72		1	72		1	72		1	72			3
5391	1	1	25.0	0.0	0.0	4			1			4			300000	3	2000	1			4																	3
5391	2	2	210.0	0.0	0.0	2	2		1			4			2500000	3	2007	1			1	1			1			1			1			1				3
5391	3	2	42.0	200.0	0.0	2	8		1			4			4500000	3	2006	72			1	72			72			72			72			72				3
5391	4	8	40.0	50.0	0.0	1	2		1			4			490000	3	2008	1			2	1			1			1			1			1				3
5391	5	2	35.0	50.0	0.0	3	8		1			4			400000	3	2008	72			1	72			72			72			72			72				3
5391	6	2	33.0	200.0	1.0	3	8		1			4			380000	3	1985	72			1	72			72			72			72			72				3
5391	7	2	25.0	200.0	1.0	2	8		1			4			3500000	3	2009	72			1	72			72			72			72			72				3
5391	8	2	22.0	200.0	0.0	2	7		1			4			290000	3	2008	72			1	72			72			72			72			72				3
5391	9	8	20.0	10.0	0.0	1	2		1			4			300000	3	2000	1			2	1			1			1			1			1			1	3
5391	10	2	1.0	200.0	1.0	2	8		1			4			280000	3	2009	72			1	72			72			72			72			72				3
5391	11	2	16.0	200.0	0.0	2	8		1			4			270000	3	2008	72			1	72			72			72			72			72				3
5391	12	2	15.0	200.0	0.0	3	7		1			4			250000	3	2009	72			1	72			72			72			72			72				3
5391	13	2	11.0	150.0	0.0	3	8		1			4			220000	3	2008	72			1	72			72			72			72			72				3
5391	14	2	11.0	150.0	0.0	2	2		1			4			220000	3	2009	1			1	1			1			1			1			1				3
5391	15	2	10.0	200.0	1.0	2	8		1			4			200000	3	2008	72			1	72			72			72			72			72				3
5391	16	2	10.0	200.0	1.0	3	2		1			4			120000	3	2006	1			1	1			1			1			1			1				3
5391	17	2	8.0	200.0	2.0	4	2		1			4			100000	3	2008	1			1	1			1			1			1			1				3
5391	18	2	8.0	200.0	1.0	5	2		1			4			150000	3	2007	1			1	1			1			1			1			1				3
5391	19	2	5.0	210.0	1.0	5	2		1			1			50000	1	2008	1			1	1			1			1			1			1				3
5391	20	2	3.0	200.0	2.0	5	2		1			4			40000	3	2007	1			1	1			1			1			1			1				3
5391	21	2	3.0	220.0	1.0	5	2		1			4			35000	3	2008	1			1	1			1			1			1			1				3
5391	22	2	3.0	50.0	0.0	2	2		1			4			35000	3	2006	1			1	1			1			1			1			1				3
5391	23	2	3.0	50.0	0.0	2	2		1			4			40000	3	2008	1			1	1			1			1			1			1				3
5391	24	2	3.0	200.0	1.0	3	2		1			4			35000	3	2006	1			1	1			1			1			1			1				3
5391	25	2	2.0	30.0	0.0	4	2		1			4			40000	3	2008	1	4		5																	3
5391	26	4	2.0	30.0	0.0	4	1		1			4			40000	3	2008	1	4		5																	3
5391	27	4	2.0	30.0	0.0	4	1		1			4			40000	3	2008	1	4		5																	3
5391	28	4	2.0	100.0	0.0	4	1		1			4			30000	3	2008	1	4		7																	3
5391	29	4	2.0	100.0	0.0	4	1		1			4			30000	3	2008	1	4		7																	3
5392	1	1	8.0	0.0	0.0	5			1			1			160000	3	1940	1			4																	3
5393	1	1	2.5	0.0	0.0	4			1			1			30000	3	1970	1	2		4																	3
5393	2	2	10.0	600.0	2.0	4	4		72			72			130000	6	2008	1			1	1			1			1			1			1				3
5393	3	2	7.0	450.0	1.0	4	4		72			72			80000	6	2009	1			1	1			1			1			1			1				3
5394	1	1	7.5	0.0	0.0	4			1			72			135000	1	2000	1	2		4																	3
5394	2	2	16.0	400.0	2.0	4	5		72			72			170000	6	2009	1			1	1			1			1			1			1				3
5394	3	2	10.0	300.0	1.0	4	5		72			72			100000	6	2010	1			1	1			1			1			1			1				3
5394	4	2	6.0	250.0	1.0	4	5		72			72			50000	6	2010	1			1	1			1			1			1			1				3
5395	1	1	5.0	0.0	0.0	2			1			1	2		120000	1	1999	1			4																	3
5395	2	2	8.0	500.0	1.0	4	4		72			72			200000	6	2001	1			1	1			1			1			1			1				3
5395	3	2	7.0	100.0	0.0	3	4		72			72			200000	6	2001	1			1	1			1			1			1			1				3
5396	1	1	10.0	0.0	0.0	2			72			72			300000	5	1990	1			4																	3
5396	2	1	28.0	100.0	0.0	2			1			1			120000	3	1990	1			4																	3
5396	3	2	25.0	200.0	0.0	2	7		1			1			300000	3	1995	1			1	1			1			1			1			1				3
5396	4	2	20.0	100.0	1.0	4	2		1			1			280000	3	1990	1			1	1			1			1			1			1				3
5396	5	2	20.0	100.0	1.0	4	7		1			1			300000	3	2000	1			1	1			1			1			1			1				3
5396	6	2	15.0	100.0	1.0	2	2		1			1			2500000	3	1985	1			1	1			1			1			1			1				3
5396	7	2	12.0	150.0	1.0	4	7		1			1			300000	3	1995	1			1	1			1			1			1			1				3
5396	8	2	10.0	150.0	1.0	2	4		1			1			2500000	3	2001	1			1	1			1			1			1			1				3
5396	9	2	10.0	150.0	1.0	2	7		1			1			250000	3	2000	1			1	1			1			1			1			1				3
5396	10	2	7.0	50.0	0.0	3	2		1			1			200000	3	1996	1			1	1			1			1			1			1				3
5396	11	2	7.0	300.0	0.0	4	7		1			1			200000	3	1980	1			1	1			1			1			1			1				3
5396	12	2	7.0	100.0	1.0	4	7		1			1			200000	3	1990	1			1	1			1			1			1			1				3
5396	13	2	7.0	100.0	1.0	4	7		1			1			200000	3	1998	1			1	1			1			1			1			1				3
5396	14	2	3.0	100.0	1.0	4	7		1			1			100000	3	1995	1			1	1			1			1			1			1				3
5396	15	2	2.0	100.0	1.0	2	7		1			1			80000	3	1992	1			1	1			1			1			1			1				3
5397	1	1	4.0	0.0	0.0	5			72			72			40000	5	2000	1			4																	3
5397	2	2	20.0	200.0	1.0	4	5		72			72			160000	6	2010	1			1	1	72		1			1			1			1				3
5397	3	2	7.0	200.0	1.0	4	5		72			72			56000	6	2010	1			1	1	72		1			1			1			1				3
5398	1	1	140.0	0.0	0.0	5			1			1			200000	3	2011	1			4																	3
5398	2	2	38.0	400.0	1.0	4	2		1			1			304000	3	2005	1			1	1	72		1			1			1			1				3
5398	3	4	25.0	300.0	0.0	5	8		1			1			200000	3	2005	1			1	1	72		1			1			1			1				3
5398	4	8	15.0	500.0	0.0	4	2		1			1			80000	3	2005	1			2	1			1			1			1			1				3
5398	5	2	10.0	200.0	1.0	4	8		1			1			1000000	3	2005	1			1	72			72			72			72			72				3
5399	1	1	22.0	0.0	0.0	4			1			1			300000	3	1988	1	2		4																	3
5399	2	2	30.0	600.0	3.0	4	2		1			1			500000	3	2000	1			1	1			1			1			1			1				3
5399	3	2	18.0	600.0	2.0	4	2		1			1			180000	3	2000	1			1	1			1			1			1			1				3
5399	4	2	15.0	400.0	1.0	4	2		1			1			150000	3	2000	1			1	1			1			1			1			1				3
5399	5	2	15.0	500.0	2.0	4	2		1			1			150000	3	2000	1			1	1			1			1			1			1				3
5399	6	2	10.0	450.0	1.0	4	2		1			1			140000	3	2000	1			1	1			1			1			1			1				3
5399	7	2	4.0	1000.0	2.0	4	2		1			1			50000	3	2000	1			1	1			1			1			1			1				3
5399	8	2	25.0	500.0	1.0	4	4		1			1			340000	6	2008	1			1	1			1			1			1			1				3
5399	9	2	22.0	400.0	1.0	4	4		72			72			300000	6	2008	1			1	1			1			1			1			1				3
5399	10	2	7.0	450.0	2.0	4	4		72			72			80000	6	2008	1			1	1			1			1			1			1				3
5400	1	1	10.0	0.0	0.0	4			1			1	2		150000	1	2005	2			4																	3
5400	2	2	25.0	700.0	2.0	4	7		1			1	2		250000	1	2003	72			1	72			72			72			72			72				3
5400	3	2	22.0	600.0	2.0	4	7		1			1	2		230000	1	1995	72			1	72			72			72			72			72				3
5400	4	2	3.0	100.0	1.0	4	1		1			1	2		30000	1	1990	2			7																	3
5400	5	2	20.0	500.0	2.0	4	7		72			72			200000	6	2005	72			1	72			72			72			72			72				3
5400	6	2	20.0	700.0	3.0	4	7		72			72			220000	6	2008	72			1	72			72			72			72			72				3
5400	7	2	15.0	800.0	3.0	4	7		72			72			170000	6	2006	72			1	72			72			72			72			72				3
5401	1	1	10.0	0.0	0.0	4			1			1			300000	3	1980	1			4																	3
5401	2	2	30.0	500.0	1.0	4	2		1			1			270000	3	1980	1			1	1	5	72	1			1			1			1				3
5401	3	2	6.0	200.0	1.0	4	2		1			1			180000	3	1988	1			1	1	5	72	1			1			1			1				3
5401	4	8	5.0	10.0	0.0	4	3	40.0	72			72			100000	6	2009	1			1	1	5		1			1			1			1				3
5401	5	2	80.0	200.0	1.0	4	5		72			72			2400000	6	2008	1			1	1	5	72	1			1			1			1				3
5401	6	2	50.0	300.0	1.0	4	4		72			72			1500000	6	2008	1			1	1	5	72	1			1			1			1				3
5401	7	2	50.0	250.0	1.0	4	4		72			72			1500000	6	2007	1			1	1	5	72	1			1			1			1				3
5401	8	2	40.0	100.0	1.0	4	4		72			72			1600000	6	2007	1			1	1	5	72	1			1			1			1				3
5401	9	2	30.0	100.0	1.0	4	4		72			72			360000	6	2010	1			1	1	5	72	1			1			1			1				3
5402	1	1	2.0	0.0	0.0	4			72			72			40000	5	1995	1			4																	3
5403	1	1	4.0	0.0	0.0	4			1			1			120000	3	1980	1			4																	3
5403	2	2	25.0	200.0	1.0	4	4		72			72			250000	6	2010	1			1	1	72		1			1			1			1				3
5403	3	2	20.0	250.0	1.0	4	4		72			72			200000	6	2010	1			1	1	72		1			1			1			1				3
5404	1	1	2.0	0.0	0.0	4			72			72			100000	5	2000	1			4																	3
5405	1	1	3.0	0.0	0.0	5			72			72			60000	5	2009	72			4																	3
5406	1	1	11.0	0.0	0.0	2			1			72			500000	3	1999	1			4																	3
5406	2	2	50.0	500.0	2.0	4	4		72			72			1500000	6	2009	1			1	1			1			1			1			1				3
5406	3	2	40.0	500.0	1.0	4	4		72			72			1000000	6	2009	1			1	1			1			1			1			1				3
5406	4	2	14.0	1000.0	0.0	3	4		72			72			500000	6	2009	1			1	1			1			1			1			1				3
5406	5	2	14.0	400.0	0.0	3	4		72			72			500000	6	2006	1			1	1			1			1			1			1				3
5407	1	1	6.0	0.0	0.0	4			1			1			180000	3	1984	1			4																	3
5407	2	2	52.0	1000.0	1.0	4	7		1			1			520000	1	2003	72			1	72			72			72			72			72				3
5407	3	2	30.0	1000.0	1.0	4	7		1			1			270000	1	2004	72			1	72			72			72			72			72				3
5407	4	2	30.0	500.0	1.0	4	7		72			72			270000	6	2009	72			1	72			72			72			72			72				3
5408	1	1	7.0	0.0	0.0	4			1			1			100000	3	2004	1			4																	3
5409	1	1	5.0	0.0	0.0	2			1			72			200000	3	1995	1			4																	3
5410	1	1	13.0	0.0	0.0	2			1			72			600000	3	1962	1			4																	3
5410	2	1	18.0	300.0	0.0	4			1			1			1440000	1	2000	1			4																	3
5410	3	7	5.0	600.0	0.0	4	1		1			72	1		500000	3	1995	1			6																	3
5410	4	2	28.0	1100.0	1.0	4	2		1			1			450000	1	1990	1			1	1			1			1			1			1				3
5410	5	2	23.0	800.0	1.0	4	2		1			1			430000	1	1992	1			1	1			1			1			1			1				3
5410	6	2	22.0	800.0	1.0	4	2		1			1			430000	1	1990	1			1	1			1			1			1			1				3
5410	7	2	20.0	800.0	1.0	4	2		1			1			420000	1	1989	1			1	1			1			1			1			1				3
5410	8	2	18.0	500.0	1.0	4	2		1			1			400000	1	2000	1			1	1			1			1			1			1				3
5410	9	2	18.0	500.0	1.0	4	2		1			1			400000	1	2000	1			1	1			1			1			1			1				3
5410	10	2	15.0	500.0	1.0	4	2		1			1			350000	1	1992	1			1	1			1			1			1			1				3
5410	11	2	15.0	500.0	1.0	4	2		1			1			350000	1	1990	1			1	1			1			1			1			1				3
5410	12	2	13.0	500.0	1.0	4	2		1			1			320000	1	1990	1			1	1			1			1			1			1				3
5410	13	2	12.0	500.0	1.0	4	2		1			1			300000	1	1992	1			1	1			1			1			1			1				3
5410	14	2	3.0	500.0	1.0	4	2		1			1			50000	1	1995	1			1	1			1			1			1			1				3
5410	15	2	3.0	500.0	1.0	4	2		1			1			500000	1	2000	1			1	1			1			1			1			1				3
5411	1	1	4.0	0.0	0.0	2			1			72			10000	3	1990	1			4																	3
5412	1	1	5.0	0.0	0.0	2			1			1			250000	3	1990	1			4																	3
5412	2	2	50.0	1100.0	1.0	2	4		72			72			1500000	6	2011	1			1	1			1			1			1			1				3
5412	3	2	20.0	1100.0	1.0	2	4		72			72			400000	6	2011	1			1	1			1			1			1			1				3
5413	1	1	17.0	0.0	0.0	2			1			1			350000	3	1980	1			4																	3
5414	1	1	11.0	0.0	0.0	2			1			72			220000	3	1988	1			4																	3
5415	1	1	17.0	0.0	0.0	4			1			1			750000	1	1974	1			4																	3
5415	2	2	51.0	300.0	2.0	4	2		1			1			450000	1	1974	1			1	1			1			1			1			1				3
5415	3	2	50.0	350.0	3.0	4	8		1			1			50000	1	1975	72			1	72			72			72			72			72				3
5415	4	2	36.0	200.0	1.0	4	8		1			1			420000	3	1960	72			1	72			72			72			72			72				3
5415	5	2	33.0	450.0	1.0	4	2		1			1			350000	3	1960	1			1	1			1			1			1			1				3
5415	6	2	30.0	500.0	2.0	4	8		1			1			300000	1	1977	72			1	72			72			72			72			72				3
5415	7	2	30.0	250.0	1.0	4	8		1			1			350000	1	1974	72			1	72			72			72			72			72				3
5415	8	2	22.0	200.0	1.0	4	7		1			1			250000	1	1975	1			6																	3
5415	9	2	18.0	600.0	2.0	4	2		1			1			200000	1	1977	1			1	1			1			1			1			1				3
5415	10	2	17.0	650.0	3.0	4	2		1			1			150000	1	1974	1			1	1			1			1			1			1				3
5415	11	2	17.0	700.0	3.0	4	2		1			1			175000	1	1976	1			1	1			1			1			1			1				3
5415	12	2	13.0	400.0	2.0	4	2		1			1			150000	1	1974	1			1	1			1			1			1			1				3
5415	13	2	10.0	300.0	1.0	4	2		1			1			130000	1	1974	1			1	1			1			1			1			1				3
5415	14	2	6.0	200.0	2.0	4	2		1			1			75000	1	1974	1			1	1			1			1			1			1				3
5416	1	1	4.0	0.0	0.0	4			1			72			60000	3	1990	1			4																	3
5417	1	1	5.0	2.0	0.0	5			1			73			100000	2	2001	1			4																	3
5417	2	2	25.0	500.0	2.0	5	8		1			73			300000	3	1985	72			1	72			72			72			72			72				3
5418	1	1	3.0	0.0	0.0	4			1			72			60000	3	1992	1	2		4																	3
5419	1	1	5.0	0.0	0.0	4			1			1			60000	3	1988	1			4																	3
5419	2	2	30.0	800.0	2.0	4	2		1			1			700000	3	1988	1			1	1			1			1			1			1				3
5419	3	2	22.0	500.0	1.0	4	2		1			1			500000	3	1988	1			1	1			1			1			1			1				3
5419	4	2	18.0	450.0	1.0	4	2		1			1			450000	3	1988	1			1	1			1			1			1			1				3
5419	5	2	18.0	400.0	1.0	4	8		1			1			500000	1	1988	72			1	72			72			72			72			72				3
5419	6	2	12.0	300.0	2.0	4	2		1			1			250000	3	1988	1			1	1			1			1			1			1				3
5419	7	2	12.0	750.0	2.0	4	8		1			1			230000	3	1988	72			1	72			72			72			72			72				3
5419	8	2	2.0	200.0	0.0	4	2		1			1			50000	3	1988	1			1	1			1			1			1			1				3
5420	1	1	9.0	0.0	0.0	4			1			72			450000	3	2004	1			4																	3
5420	2	2	42.0	600.0	1.0	4	7		1			72			600000	3	2004	1			1	72			72			72			72			72				3
5420	3	2	18.0	500.0	2.0	4	2		1			72			250000	3	2004	1			1	1			1			1			1			1				3
5421	1	1	10.0	0.0	0.0	4			1			1			200000	1	2003	1			4																	3
5421	2	2	28.0	800.0	1.0	3	4		72			72			300000	6	2010	1			1	1			1			1			1			1				3
